tstamp,Oscar Piastri,Lando Norris,Max Verstappen,George Russell,Charles Leclerc
2025-05-08 07:05:06.835432,0.4945537921681293,0.30909612010508086,0.11167343694119049,0.027918359235297622,0.012189706144989104
2025-05-08 19:03:43.076832,0.4860498605043829,0.32097632297459255,0.1097531943074413,0.027438298576860327,0.011980102195530565
2025-05-09 06:31:51.109209,0.4860498605043829,0.32097632297459255,0.1097531943074413,0.027438298576860327,0.011980102195530565
2025-05-09 07:05:05.553190,0.4860498605043829,0.32097632297459255,0.1097531943074413,0.027438298576860327,0.011980102195530565
2025-05-09 10:08:53.524585,0.49080284699552507,0.32411508763855434,0.10104764496966694,0.027706612330392545,0.012097253271016465
2025-05-09 12:36:35.510538,0.49080284699552507,0.32411508763855434,0.10104764496966694,0.027706612330392545,0.012097253271016465
2025-05-09 15:37:16.854841,0.49080284699552507,0.32411508763855434,0.10104764496966694,0.027706612330392545,0.012097253271016465
2025-05-10 07:05:05.661315,0.49080284699552507,0.32411508763855434,0.10104764496966694,0.027706612330392545,0.012097253271016465
2025-05-11 07:05:06.837188,0.4895183170958011,0.322719483122417,0.10251089463888541,0.028107825949371806,0.012272431048317267
2025-05-12 07:05:07.243808,0.48180488301577223,0.3236274308558772,0.11065970216362252,0.02766492554090563,0.012079051996733444
2025-05-12 18:59:41.181698,0.48180488301577223,0.3236274308558772,0.11065970216362252,0.02766492554090563,0.012079051996733444
2025-05-13 07:05:05.956917,0.48941012589583716,0.32083552697615986,0.10500071791947052,0.0279437394463107,0.012200787645572277
2025-05-13 20:30:56.235062,0.48941012589583716,0.32083552697615986,0.10500071791947052,0.0279437394463107,0.012200787645572277
2025-05-13 20:34:56.964344,0.48941012589583716,0.32083552697615986,0.10500071791947052,0.0279437394463107,0.012200787645572277
2025-05-14 07:05:06.990624,0.5047575970222807,0.3028545582133685,0.1064579659174265,0.028331555445766727,0.012370115758010825
2025-05-15 07:05:06.003763,0.49486179851111506,0.3021261506699439,0.11876683164266762,0.0277761138519142,0.012127599005765356
2025-05-16 07:05:07.698647,0.495708897496693,0.2974253384980158,0.12102134463022711,0.028303378986101503,0.012357813360128825
2025-05-17 07:05:04.814568,0.4852132811768559,0.31230091188473996,0.11845896657697033,0.02770411315106564,0.012096162080042746
2025-05-18 07:05:05.354261,0.5444113868963362,0.26466768962960346,0.1075212489120264,0.025299117391065034,0.012115070299946636
2025-05-18 18:02:07.895223,0.5459857215650846,0.26375310241759464,0.10714969785714781,0.025211693613446544,0.012073205392354684
2025-05-19 05:49:59.397273,0.4807937387658057,0.262251130235894,0.20363028935963537,0.0211080177994744,0.0038293306627365056
2025-05-19 07:05:08.139685,0.4589081349019654,0.26817444133333607,0.22004056724786553,0.020930688104065256,0.0037971602312684752
2025-05-20 07:05:06.732810,0.45157962101156734,0.23677417966552441,0.25766601904777664,0.021367425969815623,0.0038763914370019492
2025-05-20 18:26:03.169517,0.4477821030120093,0.23841371430639413,0.2594502185098995,0.02151538397399167,0.003903233375812648
2025-05-20 19:12:28.399839,0.4477821030120093,0.23841371430639413,0.2594502185098995,0.02151538397399167,0.003903233375812648
2025-05-20 19:13:22.938558,0.4477821030120093,0.23841371430639413,0.2594502185098995,0.02151538397399167,0.003903233375812648
2025-05-20 20:14:54.249734,0.45157962101156734,0.23677417966552441,0.25766601904777664,0.021367425969815623,0.0038763914370019492
2025-05-21 07:05:05.126862,0.4544110103326858,0.23198877895931852,0.25928157648394423,0.021501399025497817,0.003900696283386772
2025-05-22 07:05:06.732755,0.4581771582054799,0.2321430934907765,0.2560401766442388,0.02123260001440029,0.003851931861019521
2025-05-23 07:05:05.351920,0.4564329020730467,0.23125933705034368,0.25887239222053393,0.021151768632653386,0.003837267760791101
2025-05-25 07:05:07.084345,0.41735344901780824,0.26829864579716245,0.2537960162946131,0.013225989581550263,0.013225989581550263
2025-05-26 06:11:50.908692,0.40033711224167556,0.33874678728141777,0.22018541173292158,0.006990013070886399,0.006990013070886399
2025-05-26 07:05:06.207831,0.40033711224167556,0.33874678728141777,0.22018541173292158,0.006990013070886399,0.006990013070886399
2025-05-27 07:05:05.494499,0.37863982681786945,0.3631851400089768,0.21702526659073007,0.007061933277952327,0.007061933277952327
2025-05-28 07:05:06.333734,0.37863982681786945,0.3631851400089768,0.21702526659073007,0.007061933277952327,0.007061933277952327
2025-05-29 07:05:05.910092,0.37579641693661947,0.3679673249171066,0.21539550726855022,0.007008901426992506,0.007008901426992506
2025-05-30 07:05:05.867614,0.3744721388301558,0.35918756173504734,0.22564346826945286,0.006984202589292588,0.006984202589292588
2025-05-31 07:05:05.550244,0.3658172396780578,0.37360058520312284,0.2141369207871558,0.009647927200300424,0.009647927200300424
2025-06-02 07:05:05.903250,0.5426924429197182,0.2994165202315687,0.10853848858394365,0.009541845150236804,0.01295981953241118
2025-06-02 08:29:01.210246,0.5426924429197182,0.2994165202315687,0.10853848858394365,0.009541845150236804,0.01295981953241118
2025-06-02 08:31:40.257239,0.5426924429197182,0.2994165202315687,0.10853848858394365,0.009541845150236804,0.01295981953241118
2025-06-03 07:05:07.768749,0.5461795904042994,0.3013404636713376,0.10281027584080929,0.009603157633482188,0.013043094696222075
2025-06-04 07:05:06.762707,0.5606161373554944,0.3035059778096987,0.09027357288698729,0.009672168523605782,0.00871452807572402
2025-06-05 07:05:06.253235,0.5607644688252154,0.298440751205284,0.09517840173573924,0.009674727648962505,0.008716833822332553
2025-06-06 07:05:06.887135,0.5635149535757554,0.2999045685131986,0.09074035662707033,0.009722181067186109,0.008759588882316196
2025-06-07 07:05:06.588890,0.5577310999855047,0.2968263820261838,0.10007289451168482,0.009622393703046617,0.00866968145522022
2025-06-08 07:05:08.306988,0.5663057380009818,0.2915081995611611,0.09611891985530176,0.009770329765511444,0.008802970382787536
2025-06-09 07:05:06.396234,0.5710380165582675,0.28832739196712526,0.09507011302699805,0.009663720280216835,0.008706916292076554
2025-06-09 10:48:55.340127,0.5710380165582675,0.28832739196712526,0.09507011302699805,0.009663720280216835,0.008706916292076554
2025-06-10 07:05:06.061797,0.5710380165582675,0.28832739196712526,0.09507011302699805,0.009663720280216835,0.008706916292076554
2025-06-11 07:05:07.211345,0.5678744251329316,0.2904538043302864,0.09577125440079713,0.009734990145135973,0.00877112973472647
2025-06-12 07:05:05.210899,0.5647835662412812,0.2888729060119341,0.10069284152415987,0.009682003992707681,0.008723389736003949
2025-06-13 07:05:07.210358,0.5731705967220676,0.280216736175233,0.10087802502308389,0.009699810098373451,0.008739432860910733
2025-06-16 18:14:02.895699,0.5844338363029765,0.21809360232769612,0.149030628257259,0.017533015089089294,0.0059217468181692315
2025-06-16 18:16:34.437303,0.5844338363029765,0.21809360232769612,0.149030628257259,0.017533015089089294,0.0059217468181692315
2025-06-17 07:05:06.424330,0.590853145452361,0.21472467968878486,0.14672853112066964,0.017262180131843486,0.005830272759761708
2025-06-18 07:05:06.189082,0.6022141123237249,0.21112918290878824,0.13804600420959232,0.017594098575732353,0.005942377664651325
2025-06-18 18:24:17.221659,0.5827603243943172,0.21965581457939656,0.14277627947660773,0.02519581402528372,0.0056732296480771285
2025-06-19 07:05:07.246126,0.5827184744955474,0.22561664012519914,0.13536998407511946,0.025879555779066955,0.005827184744955473
2025-06-19 12:42:18.595053,0.5859570047314994,0.2238656248845985,0.1343193749307591,0.025678704030880413,0.005781959848012808
2025-06-20 07:05:06.507267,0.5811125966754772,0.22648490947351935,0.13589094568411159,0.025979151380786037,0.0058496102446803
2025-06-21 07:05:06.164246,0.5765042608403879,0.22468884012240758,0.13481330407344452,0.03370332601836113,0.005803221698525758
2025-06-22 07:05:08.291802,0.5731807173420622,0.22339351034870117,0.14520578172665574,0.028104344850320467,0.0057697661613240695
2025-06-23 07:05:07.189926,0.5876259600402668,0.21641834138068364,0.1478858666101338,0.017398337248251034,0.005876259600402668
2025-06-24 07:05:06.114482,0.6003084070415072,0.22108919381284778,0.1294950992332394,0.01777383714966031,0.006003084070415072
2025-06-25 07:05:07.810755,0.5877890476438217,0.22757986203645406,0.13654791722187243,0.01740316592043472,0.005877890476438216
2025-06-25 14:29:18.570831,0.5877890476438217,0.22757986203645406,0.13654791722187243,0.01740316592043472,0.005877890476438216
2025-06-26 07:05:06.118272,0.5923822086066947,0.22783931100257493,0.1316404908014877,0.017423006135491022,0.005884591476225444
2025-06-28 06:13:51.075752,0.5668317205177829,0.2409034812200577,0.1445420887320346,0.017004951615533483,0.005743394254253031
2025-06-28 07:05:06.924767,0.5629569125177138,0.2460925931863149,0.14355401269201704,0.016888707375531418,0.005704132954649684
