tstamp,Any Other,Coalition Majority,Coalition Minority,Labor Majority,Labor Minority
2025-04-10 11:09:36.972917,0.005987125451819982,0.06954276486344749,0.18081118864496346,0.2916309494273604,0.4520279716124086
2025-04-10 12:05:05.810221,0.005987125451819982,0.06954276486344749,0.18081118864496346,0.2916309494273604,0.4520279716124086
2025-04-10 14:40:40.308996,0.005923051284283109,0.05962538292844996,0.19875127642816653,0.2885099173957256,0.44719037196337474
2025-04-10 14:42:34.435978,0.005923051284283109,0.05962538292844996,0.19875127642816653,0.2885099173957256,0.44719037196337474
2025-04-10 15:05:23.536717,0.005923051284283109,0.05962538292844996,0.19875127642816653,0.2885099173957256,0.44719037196337474
2025-04-10 18:05:04.868946,0.005923051284283109,0.05962538292844996,0.19875127642816653,0.2885099173957256,0.44719037196337474
2025-04-10 20:07:24.215223,0.005923051284283109,0.05962538292844996,0.19875127642816653,0.2885099173957256,0.44719037196337474
2025-04-10 21:05:05.953900,0.005923051284283109,0.05962538292844996,0.19875127642816653,0.2885099173957256,0.44719037196337474
2025-04-10 23:05:05.640531,0.005852231163130944,0.04909371697959847,0.19637486791839387,0.3068357311224904,0.44184345281638626
2025-04-11 06:05:04.591114,0.005852231163130944,0.04909371697959847,0.19637486791839387,0.3068357311224904,0.44184345281638626
2025-04-11 09:05:05.199973,0.005852231163130944,0.04909371697959847,0.19637486791839387,0.3068357311224904,0.44184345281638626
2025-04-11 12:05:05.601649,0.005852231163130944,0.04909371697959847,0.19637486791839387,0.3068357311224904,0.44184345281638626
2025-04-11 15:05:05.993749,0.005852231163130944,0.04909371697959847,0.19637486791839387,0.3068357311224904,0.44184345281638626
2025-04-11 18:03:15.177170,0.005984440454817475,0.060243367245162584,0.18073010173548776,0.3227323245276567,0.43030976603687554
2025-04-11 18:05:05.468872,0.005984440454817475,0.060243367245162584,0.18073010173548776,0.3227323245276567,0.43030976603687554
2025-04-11 20:33:03.553486,0.0060271576633537,0.05353534159802404,0.18202016143328176,0.3250360025594317,0.4333813367459089
2025-04-11 21:05:05.108082,0.0060271576633537,0.05353534159802404,0.18202016143328176,0.3250360025594317,0.4333813367459089
2025-04-11 23:05:04.300423,0.0060271576633537,0.05353534159802404,0.18202016143328176,0.3250360025594317,0.4333813367459089
2025-04-12 06:05:05.107348,0.0060271576633537,0.05353534159802404,0.18202016143328176,0.3250360025594317,0.4333813367459089
2025-04-12 08:30:15.493097,0.0060271576633537,0.05353534159802404,0.18202016143328176,0.3250360025594317,0.4333813367459089
